id,siCardNumber,twentyFourHour,weekDay,fourWeekCounter,twelveHourTimer,subSecond,origFromNode,radioMessageId,createdDate
4144,75,1,1,0,36000,0,1,2708,"2016-03-06 21:51:05.873604"
4618,75,1,1,0,36000,0,1,2945,"2016-03-06 22:04:44.513819"
4728,75,1,1,0,36000,0,1,3000,"2016-03-06 22:07:59.135823"
4822,75,1,1,0,36000,0,1,3047,"2016-03-06 22:10:36.081467"
2539,76,1,1,0,36000,0,1,1906,"2016-03-06 21:04:16.190716"
2745,76,1,1,0,36000,0,1,2009,"2016-03-06 21:10:26.569729"
2954,76,1,1,0,36000,0,1,2113,"2016-03-06 21:16:45.092733"
3173,76,1,1,0,36000,0,1,2223,"2016-03-06 21:23:20.843916"
3415,76,1,1,0,36000,0,1,2344,"2016-03-06 21:30:15.906765"
3660,76,1,1,0,36000,0,1,2466,"2016-03-06 21:37:14.034999"
3898,76,1,1,0,36000,0,1,2585,"2016-03-06 21:44:06.803547"
4143,76,1,1,0,36000,0,1,2708,"2016-03-06 21:51:05.851064"
4396,76,1,1,0,36000,0,1,2834,"2016-03-06 21:58:11.246946"
4617,76,1,1,0,36000,0,1,2945,"2016-03-06 22:04:44.493451"
2748,77,1,1,0,36000,0,1,2010,"2016-03-06 21:10:30.383150"
2953,77,1,1,0,36000,0,1,2113,"2016-03-06 21:16:45.072143"
3418,77,1,1,0,36000,0,1,2345,"2016-03-06 21:30:19.256525"
3659,77,1,1,0,36000,0,1,2466,"2016-03-06 21:37:14.014671"
3897,77,1,1,0,36000,0,1,2585,"2016-03-06 21:44:06.781555"
4146,77,1,1,0,36000,0,1,2709,"2016-03-06 21:51:09.242906"
4395,77,1,1,0,36000,0,1,2834,"2016-03-06 21:58:11.224335"
4619,77,1,1,0,36000,0,1,2946,"2016-03-06 22:04:48.185504"
4786,77,1,1,0,36000,0,1,3029,"2016-03-06 22:09:35.980029"
4920,77,1,1,0,36000,0,1,3096,"2016-03-06 22:13:19.781405"
2542,78,1,1,0,36000,0,1,1907,"2016-03-06 21:04:19.602424"
2747,78,1,1,0,36000,0,1,2010,"2016-03-06 21:10:30.360426"
2956,78,1,1,0,36000,0,1,2114,"2016-03-06 21:16:49.199234"
3176,78,1,1,0,36000,0,1,2224,"2016-03-06 21:23:24.287706"
3417,78,1,1,0,36000,0,1,2345,"2016-03-06 21:30:19.235245"
3662,78,1,1,0,36000,0,1,2467,"2016-03-06 21:37:17.374262"
3900,78,1,1,0,36000,0,1,2586,"2016-03-06 21:44:10.153255"
4145,78,1,1,0,36000,0,1,2709,"2016-03-06 21:51:09.220470"
4398,78,1,1,0,36000,0,1,2835,"2016-03-06 21:58:14.627978"
4695,78,1,1,0,36000,0,1,2984,"2016-03-06 22:07:05.682479"
2541,79,1,1,0,36000,0,1,1907,"2016-03-06 21:04:19.578913"
2955,79,1,1,0,36000,0,1,2114,"2016-03-06 21:16:49.174209"
3175,79,1,1,0,36000,0,1,2224,"2016-03-06 21:23:24.265790"
3420,79,1,1,0,36000,0,1,2346,"2016-03-06 21:30:22.584899"
3661,79,1,1,0,36000,0,1,2467,"2016-03-06 21:37:17.353155"
3899,79,1,1,0,36000,0,1,2586,"2016-03-06 21:44:10.131110"
4148,79,1,1,0,36000,0,1,2710,"2016-03-06 21:51:12.511449"
4397,79,1,1,0,36000,0,1,2835,"2016-03-06 21:58:14.604390"
4624,79,1,1,0,36000,0,1,2948,"2016-03-06 22:04:55.787072"
4870,79,1,1,0,36000,0,1,3071,"2016-03-06 22:11:56.225544"
2544,80,1,1,0,36000,0,1,1908,"2016-03-06 21:04:23.483270"
2750,80,1,1,0,36000,0,1,2011,"2016-03-06 21:10:33.679078"
3178,80,1,1,0,36000,0,1,2225,"2016-03-06 21:23:27.601584"
3419,80,1,1,0,36000,0,1,2346,"2016-03-06 21:30:22.562649"
3664,80,1,1,0,36000,0,1,2468,"2016-03-06 21:37:20.707359"
3902,80,1,1,0,36000,0,1,2587,"2016-03-06 21:44:13.503900"
4147,80,1,1,0,36000,0,1,2710,"2016-03-06 21:51:12.489239"
4400,80,1,1,0,36000,0,1,2836,"2016-03-06 21:58:18.008584"
4622,80,1,1,0,36000,0,1,2947,"2016-03-06 22:04:52.095186"
4821,80,1,1,0,36000,0,1,3047,"2016-03-06 22:10:36.058770"
2543,81,1,1,0,36000,0,1,1908,"2016-03-06 21:04:23.461161"
2749,81,1,1,0,36000,0,1,2011,"2016-03-06 21:10:33.657516"
2958,81,1,1,0,36000,0,1,2115,"2016-03-06 21:16:52.502695"
3177,81,1,1,0,36000,0,1,2225,"2016-03-06 21:23:27.578208"
3422,81,1,1,0,36000,0,1,2347,"2016-03-06 21:30:26.716499"
3663,81,1,1,0,36000,0,1,2468,"2016-03-06 21:37:20.685345"
3901,81,1,1,0,36000,0,1,2587,"2016-03-06 21:44:13.483767"
4150,81,1,1,0,36000,0,1,2711,"2016-03-06 21:51:15.875908"
4399,81,1,1,0,36000,0,1,2836,"2016-03-06 21:58:17.983755"
4621,81,1,1,0,36000,0,1,2947,"2016-03-06 22:04:52.073385"
2752,82,1,1,0,36000,0,1,2012,"2016-03-06 21:10:37.554253"
2957,82,1,1,0,36000,0,1,2115,"2016-03-06 21:16:52.481811"
3180,82,1,1,0,36000,0,1,2226,"2016-03-06 21:23:30.914462"
3421,82,1,1,0,36000,0,1,2347,"2016-03-06 21:30:26.695039"
3666,82,1,1,0,36000,0,1,2469,"2016-03-06 21:37:24.043205"
3904,82,1,1,0,36000,0,1,2588,"2016-03-06 21:44:16.857585"
4149,82,1,1,0,36000,0,1,2711,"2016-03-06 21:51:15.853796"
4402,82,1,1,0,36000,0,1,2837,"2016-03-06 21:58:21.302406"
4623,82,1,1,0,36000,0,1,2948,"2016-03-06 22:04:55.762815"
4919,82,1,1,0,36000,0,1,3096,"2016-03-06 22:13:19.758997"
2546,83,1,1,0,36000,0,1,1909,"2016-03-06 21:04:26.858312"
2751,83,1,1,0,36000,0,1,2012,"2016-03-06 21:10:37.534621"
2960,83,1,1,0,36000,0,1,2116,"2016-03-06 21:16:56.619084"
3179,83,1,1,0,36000,0,1,2226,"2016-03-06 21:23:30.892180"
3665,83,1,1,0,36000,0,1,2469,"2016-03-06 21:37:24.022634"
3903,83,1,1,0,36000,0,1,2588,"2016-03-06 21:44:16.834976"
4152,83,1,1,0,36000,0,1,2712,"2016-03-06 21:51:19.246596"
4401,83,1,1,0,36000,0,1,2837,"2016-03-06 21:58:21.277358"
4694,83,1,1,0,36000,0,1,2983,"2016-03-06 22:07:02.307691"
4772,83,1,1,0,36000,0,1,3022,"2016-03-06 22:09:12.552715"
2545,84,1,1,0,36000,0,1,1909,"2016-03-06 21:04:26.835873"
2959,84,1,1,0,36000,0,1,2116,"2016-03-06 21:16:56.596053"
3182,84,1,1,0,36000,0,1,2227,"2016-03-06 21:23:35.132512"
3424,84,1,1,0,36000,0,1,2348,"2016-03-06 21:30:29.992327"
3668,84,1,1,0,36000,0,1,2470,"2016-03-06 21:37:27.381899"
3906,84,1,1,0,36000,0,1,2589,"2016-03-06 21:44:21.019134"
4151,84,1,1,0,36000,0,1,2712,"2016-03-06 21:51:19.224679"
4404,84,1,1,0,36000,0,1,2838,"2016-03-06 21:58:24.690355"
4628,84,1,1,0,36000,0,1,2950,"2016-03-06 22:05:03.387107"
4869,84,1,1,0,36000,0,1,3071,"2016-03-06 22:11:56.202428"
2548,85,1,1,0,36000,0,1,1910,"2016-03-06 21:04:30.737213"
2754,85,1,1,0,36000,0,1,2013,"2016-03-06 21:10:40.831962"
3181,85,1,1,0,36000,0,1,2227,"2016-03-06 21:23:35.107623"
3423,85,1,1,0,36000,0,1,2348,"2016-03-06 21:30:29.970463"
3667,85,1,1,0,36000,0,1,2470,"2016-03-06 21:37:27.359421"
3905,85,1,1,0,36000,0,1,2589,"2016-03-06 21:44:20.997051"
4154,85,1,1,0,36000,0,1,2713,"2016-03-06 21:51:22.509927"
4403,85,1,1,0,36000,0,1,2838,"2016-03-06 21:58:24.666008"
4626,85,1,1,0,36000,0,1,2949,"2016-03-06 22:04:59.786141"
4820,85,1,1,0,36000,0,1,3046,"2016-03-06 22:10:32.782424"
2547,86,1,1,0,36000,0,1,1910,"2016-03-06 21:04:30.714887"
2753,86,1,1,0,36000,0,1,2013,"2016-03-06 21:10:40.811768"
2962,86,1,1,0,36000,0,1,2117,"2016-03-06 21:16:59.917337"
3426,86,1,1,0,36000,0,1,2349,"2016-03-06 21:30:33.320553"
3670,86,1,1,0,36000,0,1,2471,"2016-03-06 21:37:30.714347"
4153,86,1,1,0,36000,0,1,2713,"2016-03-06 21:51:22.488274"
4406,86,1,1,0,36000,0,1,2839,"2016-03-06 21:58:28.780181"
4625,86,1,1,0,36000,0,1,2949,"2016-03-06 22:04:59.762798"
4741,86,1,1,0,36000,0,1,3007,"2016-03-06 22:08:22.503152"
4785,86,1,1,0,36000,0,1,3029,"2016-03-06 22:09:35.956803"
2756,87,1,1,0,36000,0,1,2014,"2016-03-06 21:10:44.616771"
2961,87,1,1,0,36000,0,1,2117,"2016-03-06 21:16:59.896684"
3184,87,1,1,0,36000,0,1,2228,"2016-03-06 21:23:38.542773"
3425,87,1,1,0,36000,0,1,2349,"2016-03-06 21:30:33.298071"
3669,87,1,1,0,36000,0,1,2471,"2016-03-06 21:37:30.693569"
3908,87,1,1,0,36000,0,1,2590,"2016-03-06 21:44:24.466873"
4156,87,1,1,0,36000,0,1,2714,"2016-03-06 21:51:25.874129"
4405,87,1,1,0,36000,0,1,2839,"2016-03-06 21:58:28.755150"
4627,87,1,1,0,36000,0,1,2950,"2016-03-06 22:05:03.363631"
4918,87,1,1,0,36000,0,1,3095,"2016-03-06 22:13:16.380158"
2550,88,1,1,0,36000,0,1,1911,"2016-03-06 21:04:34.120704"
2755,88,1,1,0,36000,0,1,2014,"2016-03-06 21:10:44.595813"
2964,88,1,1,0,36000,0,1,2118,"2016-03-06 21:17:04.018520"
3183,88,1,1,0,36000,0,1,2228,"2016-03-06 21:23:38.520268"
3428,88,1,1,0,36000,0,1,2350,"2016-03-06 21:30:36.664127"
3672,88,1,1,0,36000,0,1,2472,"2016-03-06 21:37:34.054925"
3907,88,1,1,0,36000,0,1,2590,"2016-03-06 21:44:24.444831"
4155,88,1,1,0,36000,0,1,2714,"2016-03-06 21:51:25.852272"
4496,88,1,1,0,36000,0,1,2884,"2016-03-06 22:01:00.579698"
4693,88,1,1,0,36000,0,1,2983,"2016-03-06 22:07:02.287698"
2549,89,1,1,0,36000,0,1,1911,"2016-03-06 21:04:34.098650"
2963,89,1,1,0,36000,0,1,2118,"2016-03-06 21:17:03.994445"
3186,89,1,1,0,36000,0,1,2229,"2016-03-06 21:23:41.870656"
3427,89,1,1,0,36000,0,1,2350,"2016-03-06 21:30:36.643367"
3671,89,1,1,0,36000,0,1,2472,"2016-03-06 21:37:34.033925"
3910,89,1,1,0,36000,0,1,2591,"2016-03-06 21:44:27.823364"
4158,89,1,1,0,36000,0,1,2715,"2016-03-06 21:51:29.249607"
4408,89,1,1,0,36000,0,1,2840,"2016-03-06 21:58:32.162730"
4632,89,1,1,0,36000,0,1,2952,"2016-03-06 22:05:10.681042"
4868,89,1,1,0,36000,0,1,3070,"2016-03-06 22:11:52.925587"
2552,90,1,1,0,36000,0,1,1912,"2016-03-06 21:04:37.994876"
2758,90,1,1,0,36000,0,1,2015,"2016-03-06 21:10:47.999984"
3185,90,1,1,0,36000,0,1,2229,"2016-03-06 21:23:41.848233"
3430,90,1,1,0,36000,0,1,2351,"2016-03-06 21:30:40.907422"
3674,90,1,1,0,36000,0,1,2473,"2016-03-06 21:37:37.387827"
3909,90,1,1,0,36000,0,1,2591,"2016-03-06 21:44:27.801040"
4157,90,1,1,0,36000,0,1,2715,"2016-03-06 21:51:29.227365"
4407,90,1,1,0,36000,0,1,2840,"2016-03-06 21:58:32.139434"
4630,90,1,1,0,36000,0,1,2951,"2016-03-06 22:05:07.188682"
4819,90,1,1,0,36000,0,1,3046,"2016-03-06 22:10:32.759825"
2551,91,1,1,0,36000,0,1,1912,"2016-03-06 21:04:37.972788"
2757,91,1,1,0,36000,0,1,2015,"2016-03-06 21:10:47.977392"
2966,91,1,1,0,36000,0,1,2119,"2016-03-06 21:17:07.427270"
3188,91,1,1,0,36000,0,1,2230,"2016-03-06 21:23:45.180889"
3429,91,1,1,0,36000,0,1,2351,"2016-03-06 21:30:40.880345"
3673,91,1,1,0,36000,0,1,2473,"2016-03-06 21:37:37.365827"
3912,91,1,1,0,36000,0,1,2592,"2016-03-06 21:44:31.179844"
4160,91,1,1,0,36000,0,1,2716,"2016-03-06 21:51:32.620828"
4410,91,1,1,0,36000,0,1,2841,"2016-03-06 21:58:35.548811"
4629,91,1,1,0,36000,0,1,2951,"2016-03-06 22:05:07.166514"
2760,92,1,1,0,36000,0,1,2016,"2016-03-06 21:10:51.685891"
2965,92,1,1,0,36000,0,1,2119,"2016-03-06 21:17:07.406421"
3187,92,1,1,0,36000,0,1,2230,"2016-03-06 21:23:45.159207"
3676,92,1,1,0,36000,0,1,2474,"2016-03-06 21:37:40.727719"
3911,92,1,1,0,36000,0,1,2592,"2016-03-06 21:44:31.158016"
4159,92,1,1,0,36000,0,1,2716,"2016-03-06 21:51:32.598648"
4409,92,1,1,0,36000,0,1,2841,"2016-03-06 21:58:35.525532"
4631,92,1,1,0,36000,0,1,2952,"2016-03-06 22:05:10.656049"
4771,92,1,1,0,36000,0,1,3022,"2016-03-06 22:09:12.526794"
4917,92,1,1,0,36000,0,1,3095,"2016-03-06 22:13:16.357397"
2554,93,1,1,0,36000,0,1,1913,"2016-03-06 21:04:41.375222"
2759,93,1,1,0,36000,0,1,2016,"2016-03-06 21:10:51.664286"
2968,93,1,1,0,36000,0,1,2120,"2016-03-06 21:17:11.424118"
3190,93,1,1,0,36000,0,1,2231,"2016-03-06 21:23:48.492073"
3432,93,1,1,0,36000,0,1,2352,"2016-03-06 21:30:44.221228"
3675,93,1,1,0,36000,0,1,2474,"2016-03-06 21:37:40.706174"
3914,93,1,1,0,36000,0,1,2593,"2016-03-06 21:44:35.326924"
4162,93,1,1,0,36000,0,1,2717,"2016-03-06 21:51:35.890443"
4412,93,1,1,0,36000,0,1,2842,"2016-03-06 21:58:38.836036"
4692,93,1,1,0,36000,0,1,2982,"2016-03-06 22:06:59.027738"
2553,94,1,1,0,36000,0,1,1913,"2016-03-06 21:04:41.352962"
2967,94,1,1,0,36000,0,1,2120,"2016-03-06 21:17:11.402646"
3189,94,1,1,0,36000,0,1,2231,"2016-03-06 21:23:48.469966"
3431,94,1,1,0,36000,0,1,2352,"2016-03-06 21:30:44.198718"
3678,94,1,1,0,36000,0,1,2475,"2016-03-06 21:37:44.068509"
3913,94,1,1,0,36000,0,1,2593,"2016-03-06 21:44:35.304483"
4161,94,1,1,0,36000,0,1,2717,"2016-03-06 21:51:35.869266"
4411,94,1,1,0,36000,0,1,2842,"2016-03-06 21:58:38.811985"
4636,94,1,1,0,36000,0,1,2954,"2016-03-06 22:05:18.067440"
4867,94,1,1,0,36000,0,1,3070,"2016-03-06 22:11:52.902642"
2556,95,1,1,0,36000,0,1,1914,"2016-03-06 21:04:45.161993"
2762,95,1,1,0,36000,0,1,2017,"2016-03-06 21:10:55.078824"
3192,95,1,1,0,36000,0,1,2232,"2016-03-06 21:23:51.811453"
3434,95,1,1,0,36000,0,1,2353,"2016-03-06 21:30:47.548548"
3677,95,1,1,0,36000,0,1,2475,"2016-03-06 21:37:44.046131"
4164,95,1,1,0,36000,0,1,2718,"2016-03-06 21:51:39.257913"
4414,95,1,1,0,36000,0,1,2843,"2016-03-06 21:58:43.028157"
4634,95,1,1,0,36000,0,1,2953,"2016-03-06 22:05:14.476623"
4740,95,1,1,0,36000,0,1,3006,"2016-03-06 22:08:19.125435"
4818,95,1,1,0,36000,0,1,3045,"2016-03-06 22:10:29.382048"
2555,96,1,1,0,36000,0,1,1914,"2016-03-06 21:04:45.138742"
2761,96,1,1,0,36000,0,1,2017,"2016-03-06 21:10:55.057011"
2970,96,1,1,0,36000,0,1,2121,"2016-03-06 21:17:14.732707"
3191,96,1,1,0,36000,0,1,2232,"2016-03-06 21:23:51.788184"
3433,96,1,1,0,36000,0,1,2353,"2016-03-06 21:30:47.525711"
3680,96,1,1,0,36000,0,1,2476,"2016-03-06 21:37:47.413293"
3916,96,1,1,0,36000,0,1,2594,"2016-03-06 21:44:38.677936"
4163,96,1,1,0,36000,0,1,2718,"2016-03-06 21:51:39.236151"
4413,96,1,1,0,36000,0,1,2843,"2016-03-06 21:58:43.002438"
4633,96,1,1,0,36000,0,1,2953,"2016-03-06 22:05:14.454538"
2764,97,1,1,0,36000,0,1,2018,"2016-03-06 21:10:58.774309"
2969,97,1,1,0,36000,0,1,2121,"2016-03-06 21:17:14.707535"
3194,97,1,1,0,36000,0,1,2233,"2016-03-06 21:23:55.221769"
3436,97,1,1,0,36000,0,1,2354,"2016-03-06 21:30:50.884624"
3679,97,1,1,0,36000,0,1,2476,"2016-03-06 21:37:47.390675"
3915,97,1,1,0,36000,0,1,2594,"2016-03-06 21:44:38.656024"
4166,97,1,1,0,36000,0,1,2719,"2016-03-06 21:51:42.622587"
4495,97,1,1,0,36000,0,1,2884,"2016-03-06 22:01:00.556012"
4635,97,1,1,0,36000,0,1,2954,"2016-03-06 22:05:18.045304"
4916,97,1,1,0,36000,0,1,3094,"2016-03-06 22:13:13.070621"
2558,98,1,1,0,36000,0,1,1915,"2016-03-06 21:04:48.541857"
2763,98,1,1,0,36000,0,1,2018,"2016-03-06 21:10:58.751875"
2972,98,1,1,0,36000,0,1,2122,"2016-03-06 21:17:18.826278"
3193,98,1,1,0,36000,0,1,2233,"2016-03-06 21:23:55.200679"
3435,98,1,1,0,36000,0,1,2354,"2016-03-06 21:30:50.864049"
3682,98,1,1,0,36000,0,1,2477,"2016-03-06 21:37:50.753900"
3918,98,1,1,0,36000,0,1,2595,"2016-03-06 21:44:42.036564"
4165,98,1,1,0,36000,0,1,2719,"2016-03-06 21:51:42.600541"
4416,98,1,1,0,36000,0,1,2844,"2016-03-06 21:58:46.520409"
4691,98,1,1,0,36000,0,1,2982,"2016-03-06 22:06:59.004720"
2557,99,1,1,0,36000,0,1,1915,"2016-03-06 21:04:48.519587"
2971,99,1,1,0,36000,0,1,2122,"2016-03-06 21:17:18.803293"
3196,99,1,1,0,36000,0,1,2234,"2016-03-06 21:23:58.533046"
3438,99,1,1,0,36000,0,1,2355,"2016-03-06 21:30:55.069507"
3681,99,1,1,0,36000,0,1,2477,"2016-03-06 21:37:50.731357"
3917,99,1,1,0,36000,0,1,2595,"2016-03-06 21:44:42.015073"
4168,99,1,1,0,36000,0,1,2720,"2016-03-06 21:51:45.889022"
4415,99,1,1,0,36000,0,1,2844,"2016-03-06 21:58:46.495895"
4640,99,1,1,0,36000,0,1,2956,"2016-03-06 22:05:25.456205"
4866,99,1,1,0,36000,0,1,3069,"2016-03-06 22:11:49.518234"
2560,100,1,1,0,36000,0,1,1916,"2016-03-06 21:04:52.420824"
2766,100,1,1,0,36000,0,1,2019,"2016-03-06 21:11:02.163134"
3195,100,1,1,0,36000,0,1,2234,"2016-03-06 21:23:58.511688"
3437,100,1,1,0,36000,0,1,2355,"2016-03-06 21:30:55.047353"
3684,100,1,1,0,36000,0,1,2478,"2016-03-06 21:37:54.088728"
3920,100,1,1,0,36000,0,1,2596,"2016-03-06 21:44:45.378566"
4167,100,1,1,0,36000,0,1,2720,"2016-03-06 21:51:45.867625"
4418,100,1,1,0,36000,0,1,2845,"2016-03-06 21:58:49.806141"
4638,100,1,1,0,36000,0,1,2955,"2016-03-06 22:05:21.857058"
4817,100,1,1,0,36000,0,1,3045,"2016-03-06 22:10:29.359435"
2559,101,1,1,0,36000,0,1,1916,"2016-03-06 21:04:52.398727"
2765,101,1,1,0,36000,0,1,2019,"2016-03-06 21:11:02.140820"
2974,101,1,1,0,36000,0,1,2123,"2016-03-06 21:17:22.226805"
3198,101,1,1,0,36000,0,1,2235,"2016-03-06 21:24:01.842915"
3683,101,1,1,0,36000,0,1,2478,"2016-03-06 21:37:54.067236"
3919,101,1,1,0,36000,0,1,2596,"2016-03-06 21:44:45.356179"
4170,101,1,1,0,36000,0,1,2721,"2016-03-06 21:51:49.254534"
4417,101,1,1,0,36000,0,1,2845,"2016-03-06 21:58:49.781543"
4637,101,1,1,0,36000,0,1,2955,"2016-03-06 22:05:21.836582"
4770,101,1,1,0,36000,0,1,3021,"2016-03-06 22:09:09.249602"
2768,102,1,1,0,36000,0,1,2020,"2016-03-06 21:11:06.656834"
2973,102,1,1,0,36000,0,1,2123,"2016-03-06 21:17:22.202684"
3197,102,1,1,0,36000,0,1,2235,"2016-03-06 21:24:01.822819"
3440,102,1,1,0,36000,0,1,2356,"2016-03-06 21:30:58.397219"
3686,102,1,1,0,36000,0,1,2479,"2016-03-06 21:37:57.429256"
3922,102,1,1,0,36000,0,1,2597,"2016-03-06 21:44:48.723021"
4169,102,1,1,0,36000,0,1,2721,"2016-03-06 21:51:49.232954"
4420,102,1,1,0,36000,0,1,2846,"2016-03-06 21:58:53.193402"
4639,102,1,1,0,36000,0,1,2956,"2016-03-06 22:05:25.432518"
4915,102,1,1,0,36000,0,1,3094,"2016-03-06 22:13:13.048316"
2562,103,1,1,0,36000,0,1,1917,"2016-03-06 21:04:55.702955"
2767,103,1,1,0,36000,0,1,2020,"2016-03-06 21:11:06.634656"
2976,103,1,1,0,36000,0,1,2124,"2016-03-06 21:17:26.335103"
3200,103,1,1,0,36000,0,1,2236,"2016-03-06 21:24:05.271174"
3439,103,1,1,0,36000,0,1,2356,"2016-03-06 21:30:58.373303"
3685,103,1,1,0,36000,0,1,2479,"2016-03-06 21:37:57.407001"
3921,103,1,1,0,36000,0,1,2597,"2016-03-06 21:44:48.700812"
4172,103,1,1,0,36000,0,1,2722,"2016-03-06 21:51:52.621710"
4419,103,1,1,0,36000,0,1,2846,"2016-03-06 21:58:53.169148"
4690,103,1,1,0,36000,0,1,2981,"2016-03-06 22:06:55.628376"
2561,104,1,1,0,36000,0,1,1917,"2016-03-06 21:04:55.681633"
2975,104,1,1,0,36000,0,1,2124,"2016-03-06 21:17:26.314525"
3199,104,1,1,0,36000,0,1,2236,"2016-03-06 21:24:05.250026"
3442,104,1,1,0,36000,0,1,2357,"2016-03-06 21:31:01.730477"
3688,104,1,1,0,36000,0,1,2480,"2016-03-06 21:38:00.762610"
3924,104,1,1,0,36000,0,1,2598,"2016-03-06 21:44:52.075836"
4171,104,1,1,0,36000,0,1,2722,"2016-03-06 21:51:52.600007"
4422,104,1,1,0,36000,0,1,2847,"2016-03-06 21:58:56.580121"
4644,104,1,1,0,36000,0,1,2958,"2016-03-06 22:05:32.749078"
4865,104,1,1,0,36000,0,1,3069,"2016-03-06 22:11:49.494795"
2564,105,1,1,0,36000,0,1,1918,"2016-03-06 21:04:59.588596"
2770,105,1,1,0,36000,0,1,2021,"2016-03-06 21:11:10.046865"
3202,105,1,1,0,36000,0,1,2237,"2016-03-06 21:24:08.580786"
3441,105,1,1,0,36000,0,1,2357,"2016-03-06 21:31:01.704120"
3687,105,1,1,0,36000,0,1,2480,"2016-03-06 21:38:00.740945"
3923,105,1,1,0,36000,0,1,2598,"2016-03-06 21:44:52.052522"
4174,105,1,1,0,36000,0,1,2723,"2016-03-06 21:51:55.984593"
4421,105,1,1,0,36000,0,1,2847,"2016-03-06 21:58:56.555371"
4642,105,1,1,0,36000,0,1,2957,"2016-03-06 22:05:29.047491"
4816,105,1,1,0,36000,0,1,3044,"2016-03-06 22:10:26.073273"
2563,106,1,1,0,36000,0,1,1918,"2016-03-06 21:04:59.566644"
2769,106,1,1,0,36000,0,1,2021,"2016-03-06 21:11:10.024566"
2978,106,1,1,0,36000,0,1,2125,"2016-03-06 21:17:29.640818"
3201,106,1,1,0,36000,0,1,2237,"2016-03-06 21:24:08.559661"
3444,106,1,1,0,36000,0,1,2358,"2016-03-06 21:31:05.025596"
3690,106,1,1,0,36000,0,1,2481,"2016-03-06 21:38:04.110547"
3926,106,1,1,0,36000,0,1,2599,"2016-03-06 21:44:56.230293"
4173,106,1,1,0,36000,0,1,2723,"2016-03-06 21:51:55.963092"
4424,106,1,1,0,36000,0,1,2848,"2016-03-06 21:58:59.865992"
4641,106,1,1,0,36000,0,1,2957,"2016-03-06 22:05:29.026057"
2772,107,1,1,0,36000,0,1,2022,"2016-03-06 21:11:14.035133"
2977,107,1,1,0,36000,0,1,2125,"2016-03-06 21:17:29.619692"
3204,107,1,1,0,36000,0,1,2238,"2016-03-06 21:24:11.908633"
3443,107,1,1,0,36000,0,1,2358,"2016-03-06 21:31:05.003988"
3689,107,1,1,0,36000,0,1,2481,"2016-03-06 21:38:04.087626"
3925,107,1,1,0,36000,0,1,2599,"2016-03-06 21:44:56.208217"
4176,107,1,1,0,36000,0,1,2724,"2016-03-06 21:51:59.260227"
4423,107,1,1,0,36000,0,1,2848,"2016-03-06 21:58:59.842596"
4643,107,1,1,0,36000,0,1,2958,"2016-03-06 22:05:32.727717"
4914,107,1,1,0,36000,0,1,3093,"2016-03-06 22:13:09.750697"
2566,108,1,1,0,36000,0,1,1919,"2016-03-06 21:05:02.859874"
2771,108,1,1,0,36000,0,1,2022,"2016-03-06 21:11:14.013545"
2980,108,1,1,0,36000,0,1,2126,"2016-03-06 21:17:33.043331"
3203,108,1,1,0,36000,0,1,2238,"2016-03-06 21:24:11.887370"
3446,108,1,1,0,36000,0,1,2359,"2016-03-06 21:31:08.346788"
3692,108,1,1,0,36000,0,1,2482,"2016-03-06 21:38:07.450681"
4175,108,1,1,0,36000,0,1,2724,"2016-03-06 21:51:59.238795"
4426,108,1,1,0,36000,0,1,2849,"2016-03-06 21:59:03.252874"
4689,108,1,1,0,36000,0,1,2981,"2016-03-06 22:06:55.606059"
4739,108,1,1,0,36000,0,1,3006,"2016-03-06 22:08:19.103232"
2565,109,1,1,0,36000,0,1,1919,"2016-03-06 21:05:02.838028"
2979,109,1,1,0,36000,0,1,2126,"2016-03-06 21:17:33.020946"
3206,109,1,1,0,36000,0,1,2239,"2016-03-06 21:24:15.221305"
3445,109,1,1,0,36000,0,1,2359,"2016-03-06 21:31:08.324629"
3691,109,1,1,0,36000,0,1,2482,"2016-03-06 21:38:07.427560"
3928,109,1,1,0,36000,0,1,2600,"2016-03-06 21:44:59.680286"
4178,109,1,1,0,36000,0,1,2725,"2016-03-06 21:52:02.627226"
4425,109,1,1,0,36000,0,1,2849,"2016-03-06 21:59:03.228169"
4648,109,1,1,0,36000,0,1,2960,"2016-03-06 22:05:40.132079"
4864,109,1,1,0,36000,0,1,3068,"2016-03-06 22:11:46.214875"
2568,110,1,1,0,36000,0,1,1920,"2016-03-06 21:05:07.039906"
2774,110,1,1,0,36000,0,1,2023,"2016-03-06 21:11:17.428674"
2982,110,1,1,0,36000,0,1,2127,"2016-03-06 21:17:37.148158"
3205,110,1,1,0,36000,0,1,2239,"2016-03-06 21:24:15.198918"
3448,110,1,1,0,36000,0,1,2360,"2016-03-06 21:31:11.775954"
3694,110,1,1,0,36000,0,1,2483,"2016-03-06 21:38:10.791836"
3927,110,1,1,0,36000,0,1,2600,"2016-03-06 21:44:59.657960"
4177,110,1,1,0,36000,0,1,2725,"2016-03-06 21:52:02.604551"
4428,110,1,1,0,36000,0,1,2850,"2016-03-06 21:59:06.543956"
4646,110,1,1,0,36000,0,1,2959,"2016-03-06 22:05:36.440185"
2567,111,1,1,0,36000,0,1,1920,"2016-03-06 21:05:07.017281"
2773,111,1,1,0,36000,0,1,2023,"2016-03-06 21:11:17.408332"
2981,111,1,1,0,36000,0,1,2127,"2016-03-06 21:17:37.126925"
